OnsetDate,CaseCount,Precipitation,Tave,Tmax,Tmin
2012/7/28,0,4,26.4,31.6,23.9
2012/7/29,1,0,27.3,32.9,23.2
2012/7/30,0,0,28.2,35.7,24
2012/7/31,0,0,28.6,36.4,23.6
2012/8/1,1,0.1,29.9,36.8,25.8
2012/8/2,1,0,30.4,35.9,25.9
2012/8/3,0,0,28.8,34,25.4
2012/8/4,0,0,27.9,32,25.8
2012/8/5,0,8.2,26.4,32.1,24.7
2012/8/6,0,0.6,27,31.3,24.9
2012/8/7,1,8.3,28.6,35,24.3
2012/8/8,0,0,29.6,35.8,25.5
2012/8/9,0,0,29.8,36.4,24.5
2012/8/10,1,0.2,27.4,32.6,25.2
2012/8/11,0,7.2,28,31.3,25.1
2012/8/12,0,6.3,27.1,32.4,23.9
2012/8/13,0,30.7,25.6,31.6,24.2
2012/8/14,0,0,28.4,33.4,24.6
2012/8/15,1,0,29.3,35.8,25.3
2012/8/16,0,1.9,28.8,34.1,26.4
2012/8/17,0,1.6,27.1,30.5,24.9
2012/8/18,0,0,28,32.1,26
2012/8/19,0,1.1,27.7,32.4,25
2012/8/20,0,0,29.1,34.2,25.5
2012/8/21,1,20.4,28.3,33.4,24.9
2012/8/22,1,93.1,24.3,30.9,22.3
2012/8/23,3,0.2,27,33.5,23.4
2012/8/24,0,0,27.9,32.6,24.3
2012/8/25,2,0,27.3,33.4,24.9
2012/8/26,0,0,28.7,34.4,25.4
2012/8/27,0,0,28.3,35.2,23.8
2012/8/28,1,0,29,35.6,24.7
2012/8/29,0,0,28.9,34.8,25.2
2012/8/30,1,0.4,28.3,33.2,25
2012/8/31,0,3.8,27.1,32.1,24.1
2012/9/1,1,3.5,26.9,32.1,24.2
2012/9/2,1,0,27.7,33.3,23.6
2012/9/3,0,0,26.6,32.6,23.5
2012/9/4,2,12.5,27.1,32.1,24
2012/9/5,4,4.1,26.4,31.8,23.5
2012/9/6,0,0,28,32.9,23.9
2012/9/7,3,13.4,25,30.8,23.3
2012/9/8,0,0,27.2,33.3,23.2
2012/9/9,2,0,27.9,33.2,24.7
2012/9/10,4,0,28,33.2,24.5
2012/9/11,2,25.2,28,33.5,22.7
2012/9/12,2,0,28.2,33.8,24.7
2012/9/13,1,0.1,26.6,30.9,24.6
2012/9/14,1,0,23,27,21.2
2012/9/15,2,0,23.4,29.6,20.2
2012/9/16,2,0,23.5,30.4,19.8
2012/9/17,0,0,23.8,30.5,17.9
2012/9/18,4,0.1,24.8,29.9,20.4
2012/9/19,3,0,24.8,30.7,22
2012/9/20,2,0,25.2,29.5,22.6
2012/9/21,1,0,26.7,31.9,23
2012/9/22,0,0,27.4,33,23.1
2012/9/23,1,0,27.9,32.7,24.8
2012/9/24,2,9.5,26.7,32.9,23.7
2012/9/25,2,1.1,24.7,27,23.8
2012/9/26,0,0,25.7,29.6,23.5
2012/9/27,0,0,26.3,31.8,23.1
2012/9/28,1,0,26,30.8,23.2
2012/9/29,3,0,25.1,30.5,21.9
2012/9/30,4,0,22.5,29.6,18.2
2012/10/1,3,0,22,29.4,17
2012/10/2,3,0,22.6,30.3,17.3
2012/10/3,7,0,22.6,30.4,18.7
2012/10/4,1,0,23.1,30.8,19
2012/10/5,2,0,23.8,30.2,20.1
2012/10/6,2,0,24.4,30.4,20
2012/10/7,1,0,24.5,30.5,21.2
2012/10/8,2,0,25.6,31.3,22.8
2012/10/9,0,0,25.4,31.3,20.6
2012/10/10,1,0,24.7,29.6,22
2012/10/11,1,0,22.5,29.6,17.5
2012/10/12,1,0,22.1,30.2,17.6
2012/10/13,0,0,22.4,30,17.9
2012/10/14,3,0,23.6,30.4,19.7
2012/10/15,1,0,24.4,30.4,21
2012/10/16,2,0,24.7,30,22.3
2012/10/17,3,0,23.9,28,21.2
2012/10/18,2,0,20.4,25.5,15.4
2012/10/19,3,0,23,28.8,19.1
2012/10/20,1,0,22.7,29,17.7
2012/10/21,0,0,22.5,28.8,19.1
2012/10/22,2,0,22.6,30.6,17.8
2012/10/23,1,0,23.9,30.4,18.7
2012/10/24,1,11.8,23.8,29,21.6
2012/10/25,2,0,23.1,29.9,19.6
2012/10/26,1,0,23.1,28.3,19.3
2012/10/27,3,1.5,23.2,26.6,20.8
2012/10/28,1,0,24.6,30.2,20.8
2012/10/29,2,0,24.4,26.7,22.2
2012/10/30,0,25.8,21.1,25.3,18
2012/10/31,0,3.7,18.2,24,15.5
2012/11/1,1,0,16.3,24.1,10.5
2012/11/2,1,0,17.6,25.6,12.1
2012/11/3,1,0,20.6,27.6,15.5
2012/11/4,1,0,21.4,25.6,18.5
2012/11/5,1,0.2,20.4,25.3,16.6
2012/11/6,1,0,21.5,26.5,18.2
2012/11/7,0,0,20.7,24.9,17
2012/11/8,1,0,22.6,25.8,20.1
2012/11/9,2,2.6,24.5,27.9,21.6
2012/11/10,2,0.1,24.1,29.5,21.2
2012/11/11,0,26.9,17.9,21.1,16.6
2012/11/12,0,0,17.6,21,15.3
2012/11/13,1,0,20.8,27.5,17.1
2012/11/14,1,0,20.8,26.3,17.3
2012/11/15,1,0,21.9,27.2,18.5
2012/11/16,0,0,22.7,25.6,21.3
2012/11/17,0,3.3,16.6,23,14.3
2012/11/18,0,0,17,19.7,14.5
2012/11/19,0,0,20.3,26.3,16.4
2012/11/20,0,0.4,20,21.5,18.5
2012/11/21,1,6.3,20.9,22.9,18.8
2012/11/22,0,0.1,24.3,28.4,21.7
2012/11/23,0,7.1,19.9,25.2,16.4
2012/11/24,1,16.1,14.4,16.9,12.8
2012/11/25,0,0.7,18.2,20.6,15.2
2012/11/26,0,27.4,14.7,20.3,11.7
2012/11/27,0,29.1,11.2,12.2,9.9
2012/11/28,0,6.2,13.8,15.2,12.2
2012/11/29,0,5.5,17,20.8,14.6
2012/11/30,0,36.9,16.4,17.5,15.5
2012/12/1,0,1.1,15.9,17.2,15.1
2012/12/2,0,12.2,14.9,19.3,12.7
2012/12/3,0,7.5,13.5,16,11.8
2012/12/4,0,1.3,12.5,14.4,11.1
2012/12/5,0,8.1,13.3,15.2,12.1
2012/12/6,0,0,13.9,20,8.1
2012/12/7,0,0,16,23,11.9
2012/12/8,0,0,17.5,22.1,15.4
2012/12/9,0,0,15.9,22.5,12.2
2012/12/10,0,0,16.5,22.1,12.4
2012/12/11,0,0.2,14.3,17.3,12.5
2012/12/12,0,0,13.3,17.4,10.5
2012/12/13,0,0,16.5,22,12.5
2012/12/14,0,0,19,24.9,14.4
2012/12/15,0,0,21,26.1,17.5
2012/12/16,0,0,21.4,28,18.3
2012/12/17,0,0.1,20.6,23.1,18.9
2012/12/18,0,7.9,13.9,21.2,11
2012/12/19,0,0,10,12.7,6.9
2012/12/20,0,0,15.2,18.1,11.8
2012/12/21,0,0,18.6,22.3,15.3
2012/12/22,0,0,11.8,15.5,9.9
2012/12/23,0,0,9.3,12.5,8.1
2012/12/24,0,0,7.9,15.4,3.4
2012/12/25,0,0,13.2,21.1,6.3
2012/12/26,0,0.1,16.5,20.4,13.8
2012/12/27,0,0.9,13.3,15.2,12.1
2012/12/28,0,0,16.5,22.6,12.6
2012/12/29,0,1.3,15.1,20.7,8.1
2012/12/30,0,5.3,7.4,10.3,5.5
2012/12/31,0,0,6.9,13.4,2.5
2013/1/1,0,0,9.9,13.5,5
2013/1/2,0,0,13.5,18.6,10.3
2013/1/3,0,0,12.3,14.8,8.9
2013/1/4,0,0,6.9,9.4,6.1
2013/1/5,0,0,6.9,9.7,4.4
2013/1/6,0,0,8.9,13.2,7
2013/1/7,0,0,10.5,17.5,7.4
2013/1/8,0,0,13.6,18.5,8.9
2013/1/9,0,0,11.1,13.5,9.7
2013/1/10,0,0,11.3,15.7,8.3
2013/1/11,0,0,12.7,15.4,10.8
2013/1/12,0,0,13.1,18.9,9.1
2013/1/13,0,0,13.8,19.7,10.4
2013/1/14,0,0,11.5,19.4,7.3
2013/1/15,0,0,11,18.8,6.4
2013/1/16,0,0,14.3,23.2,9
2013/1/17,0,0,14.2,18.3,11.4
2013/1/18,0,0,12.1,16.1,10.1
2013/1/19,0,0,11.6,19,7.4
2013/1/20,0,0,15.8,20.2,10
2013/1/21,0,0.2,18.2,24,16
2013/1/22,0,0,18.1,24.7,14.3
2013/1/23,0,0,17.1,21.4,14.8
2013/1/24,0,0,16.9,22.3,12.5
2013/1/25,0,0,16.1,21,12.5
2013/1/26,0,3,14.7,18.3,13.2
2013/1/27,0,0.4,14.3,20.5,12.2
2013/1/28,0,0,13,20.7,7.3
2013/1/29,0,0.2,16.2,23.1,12.8
2013/1/30,0,0,16.1,22.8,12.1
2013/1/31,0,0,16.3,22.5,12.2
2013/2/1,0,0,18.3,26.7,13.3
2013/2/2,0,0,20.1,28.1,14.2
2013/2/3,0,0,19.9,22.5,17.3
2013/2/4,0,0.1,20.5,23.4,19.1
2013/2/5,0,2.3,21.3,25.2,19.8
2013/2/6,0,0,21.8,25.4,19.4
2013/2/7,0,0,21,24.7,19.5
2013/2/8,0,1.1,13.5,20.9,9.7
2013/2/9,0,0,9.2,12.1,7.2
2013/2/10,0,0,11.8,16.2,8.7
2013/2/11,0,0,15.5,21.2,12.5
2013/2/12,0,0,15.4,18.7,13
2013/2/13,0,0,14.9,22,11.1
2013/2/14,0,0,17.5,23.8,12.6
2013/2/15,0,0,17.4,21.2,14.1
2013/2/16,0,0,14.7,17.7,12.6
2013/2/17,0,0,17.7,21,15.1
2013/2/18,0,0,19.8,24.9,17.3
2013/2/19,0,0,16.1,23.7,13.7
2013/2/20,0,0,13,16.8,11.1
2013/2/21,0,0,15.6,21.6,12.4
2013/2/22,0,0,15.5,19.1,12.6
2013/2/23,0,0,13.9,19,10.2
2013/2/24,0,0,16.2,22.4,11
2013/2/25,0,0,20.9,25.2,17.3
2013/2/26,0,4.4,20.5,23,18.2
2013/2/27,0,0,21.8,26.3,20.1
2013/2/28,0,0.2,20.4,21.9,18.7
2013/3/1,0,4.3,19.6,21.2,18.3
2013/3/2,0,3.5,15.6,20.7,12.7
2013/3/3,0,0.1,11.4,13.4,9.7
2013/3/4,0,0,13,21.6,7.4
2013/3/5,0,0,14.9,24.1,8.9
2013/3/6,0,0,15.6,25.2,8.9
2013/3/7,0,0,17.3,26.5,11.4
2013/3/8,0,0,19,28.2,12.5
2013/3/9,0,0,19,27,12.3
2013/3/10,0,0,19.2,27.7,13.6
2013/3/11,0,0,20,25.8,14.7
2013/3/12,0,0,20.3,25.5,17.2
2013/3/13,0,0,21.7,28,18
2013/3/14,0,0.1,18.7,22.5,16.8
2013/3/15,0,0.1,18.7,22.7,16.1
2013/3/16,0,0,20.1,24,18.1
2013/3/17,0,0,20.6,24.4,17.2
2013/3/18,0,0,22.5,26.2,19.9
2013/3/19,0,0.1,23.3,24.9,21.9
2013/3/20,0,26,21.2,24.2,19.1
2013/3/21,0,0.3,20.5,23.8,18.2
2013/3/22,0,0,22,26.4,19.4
2013/3/23,0,0,23.3,26.9,20.4
2013/3/24,0,6.7,22.7,26.7,20.2
2013/3/25,0,0.1,21.5,23.8,20
2013/3/26,0,26.7,19.6,21.4,17.8
2013/3/27,0,0.1,18.4,21.5,16.8
2013/3/28,0,44.6,17.7,18.6,16.8
2013/3/29,0,10.4,19.7,23.4,17.1
2013/3/30,0,49.2,18.4,19.7,17.7
2013/3/31,0,2.3,19,21.2,17.8
2013/4/1,0,1.3,20.2,22.6,18.6
2013/4/2,0,11.5,20.2,21.8,19.5
2013/4/3,0,8.7,19.2,20.5,18.1
2013/4/4,0,0.8,19.6,20.8,18.2
2013/4/5,0,49,21.9,23.5,20.3
2013/4/6,0,1,18,22.7,15
2013/4/7,0,0,14.4,19.3,9.6
2013/4/8,0,0.1,16,18.4,13
2013/4/9,0,8.5,18.5,22.9,15.5
2013/4/10,0,21.1,16.8,19.6,15
2013/4/11,0,24.1,15.6,16.7,14.5
2013/4/12,0,3.4,16.9,22.6,14
2013/4/13,0,0.1,18,22.1,14.7
2013/4/14,0,0,20.8,28,17.5
2013/4/15,0,0,21.8,29,15.5
2013/4/16,0,2.7,21.2,23.9,20.1
2013/4/17,0,0.5,24.1,28.4,21.3
2013/4/18,0,0.1,24.3,28,22.6
2013/4/19,0,0,25.7,29.5,23.5
2013/4/20,0,47.5,24.3,29.4,21.9
2013/4/21,0,7.5,19.5,22.5,17.8
2013/4/22,0,1.1,19.9,21.7,18.4
2013/4/23,0,0.7,22.6,26.1,19.6
2013/4/24,0,0,24.5,28.8,22.1
2013/4/25,0,43.4,24.7,30.5,20.8
2013/4/26,0,7.2,19.7,21,19
2013/4/27,0,0,20.9,23.8,18.5
2013/4/28,0,0.4,22.7,25.8,20.7
2013/4/29,0,23.7,24.2,27,22.1
2013/4/30,0,18.6,22.9,28.9,21.5
2013/5/1,0,0.1,21.8,25.7,18.6
2013/5/2,0,2.7,19.4,22,18
2013/5/3,0,13.8,18.8,20,18.1
2013/5/4,0,1.2,19.2,22.3,17.3
2013/5/5,0,0.3,21.8,26.5,18.8
2013/5/6,0,0.2,23.6,26.8,21.1
2013/5/7,0,0.1,24.4,27.8,22.4
2013/5/8,0,23.8,23.1,25.4,22.2
2013/5/9,0,51.4,25,30.2,22.2
2013/5/10,0,4.2,24.5,28.5,21.8
2013/5/11,0,0,25.7,30.1,22.8
2013/5/12,0,0,25.5,30.1,22.9
2013/5/13,0,2.4,26.3,30.8,23.6
2013/5/14,0,0.3,26.8,29.7,24
2013/5/15,0,0.1,28,31.4,26.2
2013/5/16,0,7.1,26.3,28.9,23.5
2013/5/17,0,41.3,26.1,29.4,23.7
2013/5/18,0,1.5,27.9,33,25.6
2013/5/19,0,63.4,28.1,33.4,23.6
2013/5/20,0,26.3,25.9,32,22.6
2013/5/21,0,7.2,24.7,27.2,22.8
2013/5/22,0,17.6,24.6,27.4,23.6
2013/5/23,0,0,26.3,29.8,24.2
2013/5/24,0,0.1,27.5,32.6,23.8
2013/5/25,0,14,25.4,28,24
2013/5/26,0,10.3,26.8,29.9,23.7
2013/5/27,0,0.1,28.9,32.4,26.9
2013/5/28,0,0.4,28.7,32.4,25.6
2013/5/29,0,10.6,27.3,32.9,24.8
2013/5/30,0,0.3,27.8,33.5,24.3
2013/5/31,0,0,28.8,34.3,24.6
2013/6/1,0,0,29.5,33.9,24.9
2013/6/2,0,0,29,33.8,25
2013/6/3,0,10.3,28,34.2,24.6
2013/6/4,0,57.4,25,31.5,22.8
2013/6/5,0,25.1,26.2,30.5,23.6
2013/6/6,0,0.8,26.9,30.9,23.7
2013/6/7,0,0,29.2,32.8,25.8
2013/6/8,0,0.4,29,33.1,26.2
2013/6/9,0,9.5,28.8,32.9,26.7
2013/6/10,0,32.7,25.8,27,24.3
2013/6/11,0,25,22.6,24.8,20.7
2013/6/12,0,0,24.8,29.6,21.6
2013/6/13,0,0.1,23.8,26.4,20.3
2013/6/14,0,4.2,24.7,28.5,22.5
2013/6/15,0,14.8,25.4,26.6,24.3
2013/6/16,0,1.4,27.1,31.2,25.1
2013/6/17,0,16.7,27.3,30.4,25.6
2013/6/18,0,0,28.5,34.6,24.9
2013/6/19,0,0,30,35.3,25
2013/6/20,0,0,30.4,36.4,26
2013/6/21,0,0,30,35.4,26.3
2013/6/22,0,5,27.1,30.4,25.9
2013/6/23,0,6.1,26.7,31.3,25.2
2013/6/24,0,1.3,25.9,26.9,25
2013/6/25,0,9.4,28,31.6,25.6
2013/6/26,0,0,29.6,33.2,26.4
2013/6/27,0,8,29.7,33.5,25.7
2013/6/28,0,0,29.8,32.8,27.3
2013/6/29,0,0,29.7,33.2,26.8
2013/6/30,0,0,30.1,34,27.1
2013/7/1,0,30,26.9,31.6,24.1
2013/7/2,0,24.6,27.3,30.9,23.8
2013/7/3,0,1.7,28.2,32.3,24.8
2013/7/4,0,0,29.3,32.8,25.4
2013/7/5,0,0,29.6,34.1,25.8
2013/7/6,0,0,28.6,32,24.8
2013/7/7,0,1.5,27.8,31.9,25.9
2013/7/8,0,0,28.3,32.1,24.4
2013/7/9,0,0,28.7,33.2,25.3
2013/7/10,0,0.1,27.7,32.3,24.8
2013/7/11,0,9.9,27.3,32.7,24.3
2013/7/12,0,0,29.5,35.4,24.7
2013/7/13,0,0,30.3,36.3,25.4
2013/7/14,1,0,29.5,31.5,28.3
2013/7/15,0,62.8,24.6,29.1,23.5
2013/7/16,0,11.1,25.7,28.8,24.2
2013/7/17,0,5.3,25.6,30.5,24.5
2013/7/18,1,0.1,27,32.5,23.3
2013/7/19,0,9.4,27.1,31.7,24.5
2013/7/20,0,25.1,25.2,30.8,23.4
2013/7/21,0,32.2,26.3,31,24
2013/7/22,1,0.7,27.2,32.5,24.3
2013/7/23,0,0,28.1,33,24.5
2013/7/24,0,3,26.2,29.9,24.7
2013/7/25,1,22.7,25.6,29.6,24.4
2013/7/26,1,43.7,25.1,28.7,23.4
2013/7/27,0,29.4,26.6,30.8,24.7
2013/7/28,0,5.7,26.7,31.8,24.5
2013/7/29,1,0,27.5,33.2,23.5
2013/7/30,0,0,28.3,34.2,24.5
2013/7/31,2,0.1,28.1,33.7,24.2
2013/8/1,0,0.8,27.5,32.8,24.7
2013/8/2,0,20.6,26.3,31.3,23.6
2013/8/3,0,7.1,26.7,29.5,25.1
2013/8/4,0,0,28.9,33,25.5
2013/8/5,1,0,28.2,34.1,23.6
2013/8/6,1,0,28.9,33.6,24
2013/8/7,0,7,28.3,32.9,24.9
2013/8/8,1,1.6,28.1,33,24.4
2013/8/9,2,0,29.2,35.1,24.7
2013/8/10,0,0.1,28.4,34.2,25.2
2013/8/11,0,0,28.7,34.1,23.2
2013/8/12,0,0,29.2,35.6,24.7
2013/8/13,0,0.5,27.3,31.6,25
2013/8/14,1,15.3,25.8,28,24.9
2013/8/15,1,100.2,26,27,24.8
2013/8/16,0,99.2,26.2,27.2,24.9
2013/8/17,0,3.7,26.2,27.8,24.5
2013/8/18,2,34.2,25.3,26.9,24.7
2013/8/19,3,12,27,32.2,24.6
2013/8/20,3,5.8,27.3,33.5,24.6
2013/8/21,4,0.4,28,33.4,24.1
2013/8/22,1,0.1,27.9,30.7,25.4
2013/8/23,3,35.7,26.9,28.8,24.3
2013/8/24,4,27.5,26.2,28.1,25.1
2013/8/25,0,1.2,26,30.6,25.3
2013/8/26,4,0,27.2,33.6,23.7
2013/8/27,0,0,28.8,34.9,24.3
2013/8/28,3,0,29.2,36,24.8
2013/8/29,4,0,29.6,35.7,25.2
2013/8/30,1,9.9,26.2,30.3,23.2
2013/8/31,2,12.7,25.7,29.2,24.1
2013/9/1,1,1.6,26.9,31.1,23.8
2013/9/2,3,25.6,26.3,31.3,23.9
2013/9/3,2,48.3,24.7,27.3,23.5
2013/9/4,3,50.4,24.4,25.2,23.4
2013/9/5,2,0.1,25,28,23
2013/9/6,7,0,26.6,32.1,23.5
2013/9/7,4,0,27.1,32.1,23.6
2013/9/8,4,0,27.6,32.7,24.3
2013/9/9,9,0,27.7,33.5,24.3
2013/9/10,7,0,28.7,33.5,24.7
2013/9/11,8,0,27.9,33.4,23.8
2013/9/12,5,0.8,27.6,33.5,24.3
2013/9/13,5,0,27.7,33.2,24.4
2013/9/14,6,0,27.8,34.1,23.7
2013/9/15,4,0,28.4,34.1,24.9
2013/9/16,6,0,27.6,33.5,24.8
2013/9/17,12,0,26.8,33.2,23.1
2013/9/18,6,0,26.4,31.9,22
2013/9/19,3,0,27.3,33.5,21.9
2013/9/20,9,0,27.8,34.2,23.4
2013/9/21,17,0,28.6,34.6,24
2013/9/22,12,2.3,27,29.5,25
2013/9/23,11,78.1,26.3,29.2,24.1
2013/9/24,13,17,27.7,32.1,24.9
2013/9/25,15,0.1,26.3,31.4,23.5
2013/9/26,9,5,23.5,27.9,21.3
2013/9/27,15,0,24.2,30,19.3
2013/9/28,11,0,24.5,29,21.2
2013/9/29,18,0,23.5,25.7,21.9
2013/9/30,24,1.8,23,24.2,21.9
2013/10/1,21,0,25.9,31.8,22.3
2013/10/2,18,0,25.7,31.2,22.3
2013/10/3,19,0,23.6,30.5,18.3
2013/10/4,13,0,23,29.1,18.9
2013/10/5,22,0,22.4,29.9,17.6
2013/10/6,20,0,23.4,30.4,17.8
2013/10/7,14,0,25.3,30.6,20
2013/10/8,24,0,24.5,27.6,22.4
2013/10/9,13,1.9,24.7,28.8,22.7
2013/10/10,34,3.1,25.2,31.5,22.3
2013/10/11,23,0,26.3,32.4,22.7
2013/10/12,28,0,26,32.2,22.2
2013/10/13,30,0,26.1,31.9,23
2013/10/14,17,0,24.3,28.3,21.7
2013/10/15,32,0,24.9,30.3,22.2
2013/10/16,25,0,22.7,26,19.7
2013/10/17,23,0,22.4,26.7,19.6
2013/10/18,34,0,21.7,25.6,19.5
2013/10/19,40,0,22.2,27.2,19.1
2013/10/20,24,0,22,28.3,17.8
2013/10/21,20,0,22.5,28.1,17.8
2013/10/22,22,0,22.4,28.3,19.1
2013/10/23,22,0,21.6,27.8,18.3
2013/10/24,21,0,21.4,27.2,16.1
2013/10/25,39,0,21.1,26.8,16.7
2013/10/26,30,0,18.1,25.6,12.6
2013/10/27,28,0,17.4,26.1,11.6
2013/10/28,32,0,18.7,27.2,13.6
2013/10/29,26,0,20.5,26.9,16.3
2013/10/30,22,0,22.4,28.6,19.1
2013/10/31,18,0,22.4,30.2,18.3
2013/11/1,33,0,22.9,30.3,18.4
2013/11/2,15,0,24.7,29.1,20.1
2013/11/3,6,0,24.9,29.2,21.7
2013/11/4,7,0,22.7,25,21.3
2013/11/5,11,11.8,20,22.4,18.4
2013/11/6,11,0,22.3,28.3,19.2
2013/11/7,5,0,22.5,29.1,18.9
2013/11/8,11,0,23.1,28.4,19.4
2013/11/9,3,0,23.3,29.9,19.1
2013/11/10,9,0.7,24.7,26.4,23.3
2013/11/11,6,0,24.9,28,23.1
2013/11/12,10,13.2,20.6,25.5,17.5
2013/11/13,9,3.1,15.8,17.7,15
2013/11/14,4,0.5,16.7,19.4,15.2
2013/11/15,12,0,18.3,24.1,15.4
2013/11/16,10,0,18,24.2,12.9
2013/11/17,4,0,18.2,23,14.4
2013/11/18,2,0,17.3,24.3,12.2
2013/11/19,1,0,16.9,21.5,14.8
2013/11/20,3,0,16.6,22.6,12.6
2013/11/21,2,0,17.6,24.2,12.4
2013/11/22,5,0.1,19,26.1,15.3
2013/11/23,4,0,20.1,26,16.3
2013/11/24,2,4.3,19.5,26.5,17.1
2013/11/25,1,0,15.1,21.6,12
2013/11/26,2,0,15.4,23.2,11.1
2013/11/27,2,3.9,14.7,18.4,12.5
2013/11/28,1,4.6,12.6,19,9.8
2013/11/29,2,0,10.4,18.2,6.1
2013/11/30,1,0,11.4,19.8,6.3
2013/12/1,1,0,13.4,21.9,8.2
2013/12/2,0,0,12.5,23.4,6.5
2013/12/3,0,0,13,24,7.3
2013/12/4,0,0,15,23.5,8.8
2013/12/5,0,0,12.8,21.8,7.6
2013/12/6,0,0,13.3,21.4,8.3
2013/12/7,0,0,14.1,22.5,8.4
2013/12/8,0,0,15.2,24.2,9.3
2013/12/9,0,0,19,24.6,14.2
2013/12/10,0,0,16.3,22,13.1
2013/12/11,0,0,15.5,18.8,13.7
2013/12/12,0,0.5,12.9,14.8,10.6
2013/12/13,0,5.4,14.1,16.3,11.5
2013/12/14,0,6.5,13.5,14,12.6
2013/12/15,0,34.3,12.8,13.9,12.1
2013/12/16,0,23.1,9.6,12.6,8.9
2013/12/17,0,35.4,9,10.4,8.3
2013/12/18,0,0,9.3,12.4,8.1
2013/12/19,0,0,9.2,14.6,6
2013/12/20,0,0,10,15.9,5.2
2013/12/21,0,0,10.8,15.5,8.2
2013/12/22,0,0,8.5,15.5,4.8
2013/12/23,0,0,10.6,17.7,6
2013/12/24,0,0,10.5,17.4,7.2
2013/12/25,0,0,11.8,17.9,7.2
2013/12/26,0,0,11.3,17.2,7.1
2013/12/27,0,0,10.8,15,8.2
2013/12/28,0,0,7.5,14.2,3.5
2013/12/29,0,0,8.3,15.8,4.1
2013/12/30,0,0,8.7,18.3,3.3
2013/12/31,0,0,10.1,19.9,4.7
2014/1/1,0,0,10.3,20.8,4.5
2014/1/2,0,0,12.1,21.9,5.3
2014/1/3,0,0,16.1,24.1,11.6
2014/1/4,0,0,15.7,20.4,11.8
2014/1/5,0,0,12.4,20.3,6.8
2014/1/6,0,0,13,20.8,7.8
2014/1/7,0,0.3,16.9,21,11.3
2014/1/8,0,0.4,15.1,17.3,12.4
2014/1/9,0,0,12.3,15.3,10.1
2014/1/10,0,0,12.6,18.4,10.8
2014/1/11,0,0,14.6,22.1,9.9
2014/1/12,0,0,13.7,18.7,11.5
2014/1/13,0,0,10.2,13.5,7.7
2014/1/14,0,0,9.9,16.5,6
2014/1/15,0,0,9.1,18,4.6
2014/1/16,0,0,9.4,19.4,3.9
2014/1/17,0,0,11.1,20.9,5.6
2014/1/18,0,0,13.6,21.2,9.4
2014/1/19,0,0,9.4,18.2,4.6
2014/1/20,0,0,11.9,20.5,5.2
2014/1/21,0,0,12.1,18.1,9
2014/1/22,0,0,7.8,18.6,1.3
2014/1/23,0,0,7.9,19.3,1.8
2014/1/24,0,0,11.8,20.7,4.5
2014/1/25,0,0,16.7,22,13.2
2014/1/26,0,0,18.2,25.5,14.4
2014/1/27,0,0,16.4,22,14
2014/1/28,0,0,14.7,22.5,10.4
2014/1/29,0,0,15,24.5,9.9
2014/1/30,0,0,15.3,25.4,10
2014/1/31,0,0,16.3,25.7,10.2
2014/2/1,0,0,16.8,25.3,12.5
2014/2/2,0,0,16.5,25.6,11.6
2014/2/3,0,0,17.3,27.5,12.1
2014/2/4,0,0,17,22.2,12.7
2014/2/5,0,0.1,18.5,22.4,15.6
2014/2/6,0,0,19.7,24.1,16.9
2014/2/7,0,0.8,18.3,23.3,11.7
2014/2/8,0,1.8,10.2,12.9,9.5
2014/2/9,0,11.5,8.6,10.4,7.8
2014/2/10,0,0.1,6.5,8.5,5.5
2014/2/11,0,0.1,5,6.5,3.7
2014/2/12,0,1,4.8,6.9,3.7
2014/2/13,0,5.4,5.5,7.4,4.1
2014/2/14,0,0,7.8,13.4,4.3
2014/2/15,0,0.1,7.3,9.4,5.7
2014/2/16,0,0.1,11.7,16,8.1
2014/2/17,0,0,15.2,21.5,12.7
2014/2/18,0,3.6,11.7,16.1,7.1
2014/2/19,0,6.4,6.8,10.1,5.4
2014/2/20,0,0,8.5,18.6,2.3
2014/2/21,0,0,9.9,17.7,4.7
2014/2/22,0,1.2,11.7,12.8,9.4
2014/2/23,0,0.9,14.9,22.2,11
2014/2/24,0,0,15.7,23.3,10.3
2014/2/25,0,0.5,18.8,24.1,15.3
2014/2/26,0,0.1,20.1,25.2,17.8
2014/2/27,0,0,20.5,26.4,15.5
2014/2/28,0,0.4,18.9,21.3,17
2014/3/1,0,0.1,20.7,24,17.8
2014/3/2,0,0.1,16.3,21.6,14.7
2014/3/3,0,0.1,14.5,15.7,13.8
2014/3/4,0,0.2,14.7,16.1,14.1
2014/3/5,0,0.1,14.3,16.8,12.6
2014/3/6,0,0.2,15,17.5,13.5
2014/3/7,0,2.8,14,14.7,13.1
2014/3/8,0,0.9,13.3,14.5,12.2
2014/3/9,0,7.8,10.9,12.3,9.6
2014/3/10,0,7.6,11.4,12.8,10.4
2014/3/11,0,0.2,13.3,15,11.9
2014/3/12,0,8,16.9,18.8,14.6
2014/3/13,0,18,18.9,23.3,16.6
2014/3/14,0,0.1,14.9,18.7,12.8
2014/3/15,0,0.1,14.1,16.5,12.2
2014/3/16,0,0,16,19.4,13.6
2014/3/17,0,0,19.3,24,16
2014/3/18,0,0.1,21.4,25.7,18.3
2014/3/19,0,0,21.7,27.5,18.2
2014/3/20,0,0.6,19.9,27.3,16.4
2014/3/21,0,0.6,13.5,17.3,12.9
2014/3/22,0,0,15.7,21.5,12.2
